2007.156872;3.96;4.1
2007.184038;0.66;4.06
2007.211205;-0.16;3.86
2007.238371;-1.64;3.6
2007.265537;1.27;3.29
2007.292703;0.97;2.84
2007.319869;-0.3;2.28
2007.347035;-5.28;1.76
2007.374202;-2.22;1.5
2007.401368;-1.76;1.52
2007.428534;-1.75;1.75
2007.4557;-2.04;2.05
2007.482866;-0.69;2.34
2007.510032;0;2.62
2007.537198;-1.2;2.98
2007.564365;-2.39;3.58
2007.591531;-0.6;4.43
2007.618697;5.37;5.37
2007.645863;2.87;6.24
2007.673029;2.03;7
2007.700195;3.19;7.71
2007.727361;7.06;8.37
2007.754528;5.25;8.95
2007.781694;4.76;9.42
2007.80886;7.74;9.79
2007.836026;5.44;10.02
2007.863192;7.24;10.01
2007.890358;8.33;9.57
2007.917525;6.29;8.64
2007.944691;4.84;7.37
2007.971857;-0.36;6.1
2007.999023;-1.05;5.16
2008.026118;1.3;4.58
2008.05321;2.35;4.17
2008.080301;1.15;3.71
2008.107393;-2.79;3.2
2008.134485;-0.31;2.77
2008.161577;-2.87;2.48
2008.188669;-0.56;2.28
2008.215761;-0.2;2.02
2008.242853;-2.34;1.64
2008.269945;-2.87;1.24
2008.297037;-2.88;1.09
2008.324129;-5.54;1.43
2008.351221;-3.64;2.36
2008.378313;0.92;3.66
2008.405405;3.92;4.99
2008.432497;2.22;6.06
2008.459588;3.07;6.79
2008.48668;4.4;7.29
2008.513772;3.82;7.68
2008.540864;3.56;8.1
2008.567956;4.41;8.66
2008.595048;4.5;9.36
2008.62214;7.61;10.13
2008.649232;7.12;10.87
2008.676324;8.2;11.53
2008.703416;7.25;12.14
2008.730508;9.15;12.71
2008.7576;9.93;13.18
2008.784692;10.57;13.42
2008.811784;10.78;13.38
2008.838875;8.88;13.1
2008.865967;8.61;12.67
2008.893059;6.99;12.12
2008.920151;11.33;11.38
2008.947243;6.69;10.47
2008.974335;3.16;9.52
2009.001431;4.24;8.74
2009.028597;3.77;8.21
2009.055763;5.54;7.87
2009.082929;2.77;7.7
2009.110096;1.91;7.69
2009.137262;4.44;7.85
2009.164428;4.69;8.07
2009.191594;4.52;8.19
2009.21876;5.21;8.15
2009.245926;4.01;7.93
2009.273092;3.07;7.64
2009.300259;3.4;7.36
2009.327425;2.69;7.12
2009.354591;3.83;6.94
2009.381757;2.49;6.85
2009.408923;0.82;6.93
2009.436089;3.63;7.19
2009.463256;4.56;7.67
2009.490422;3.2;8.41
2009.517588;2.62;9.49
2009.544754;6.18;10.9
2009.57192;11.44;12.44
2009.599086;9.88;13.93
2009.626252;10.23;15.32
2009.653419;12.19;16.68
2009.680585;14.08;18.02
2009.707751;16.64;19.23
2009.734917;17.03;20.21
2009.762083;16.4;20.92
2009.789249;17.35;21.35
2009.816415;18.83;21.45
2009.843582;19.44;21.12
2009.870748;15.41;20.36
2009.897914;16.33;19.3
2009.92508;13.84;18.13
2009.952246;10.28;17.01
2009.979412;14.41;15.96
2010.006579;10.14;14.98
2010.033745;9.87;14.15
2010.060911;8.3;13.67
2010.088077;5.72;13.68
2010.115243;10.04;14.03
2010.142409;13.12;14.32
2010.169575;14.73;14.15
2010.196742;6.7;13.51
2010.223908;7.35;12.72
2010.251074;6.57;12.11
2010.27824;8.37;11.79
2010.305406;7.43;11.74
2010.332572;6.14;11.94
2010.359739;7.03;12.36
2010.386905;10.24;12.93
2010.414071;8.97;13.5
2010.441237;9.77;13.95
2010.468403;11.25;14.22
2010.495569;10.54;14.32
2010.522735;8.6;14.33
2010.549902;10.65;14.31
2010.577068;10.46;14.3
2010.604234;9.18;14.29
2010.6314;11.26;14.36
2010.658566;7.7;14.54
2010.685732;10.78;14.85
2010.712899;12.23;15.23
2010.740065;11.13;15.58
2010.767231;9.96;15.79
2010.794397;14.24;15.76
2010.821563;12.33;15.37
2010.848729;9.95;14.6
2010.875895;10.17;13.59
2010.903062;6.77;12.56
2010.930228;6.71;11.68
2010.957394;5.8;10.97
2010.98456;7.53;10.38
2011.011726;5.18;9.84
2011.038892;4.03;9.37
2011.066059;4.14;9.02
2011.093225;4.41;8.77
2011.120391;4.76;8.5
2011.147557;4.49;8.11
2011.174723;3.21;7.55
2011.201889;3.35;6.93
2011.229055;-0.78;6.36
2011.256222;1.92;5.95
2011.283388;1.93;5.73
2011.310554;1.16;5.73
2011.33772;-1.95;6.02
2011.364886;2.93;6.67
2011.392052;3.57;7.62
2011.419218;2.22;8.75
2011.446385;6.28;9.87
2011.473551;9.28;10.84
2011.500717;6.35;11.64
2011.527883;6.69;12.5
2011.555049;7.32;13.63
2011.582215;9.29;15.11
2011.609382;13.81;16.75
2011.636548;14.71;18.23
2011.663714;16.75;19.31
2011.69088;15.99;20.02
2011.718046;14.09;20.5
2011.745212;16.17;20.84
2011.772378;18.04;20.92
2011.799545;19.99;20.6
2011.826711;14.26;19.95
2011.853877;11.87;19.23
2011.881043;12.95;18.7
2011.908209;16.03;18.38
2011.935375;13.52;18.18
2011.962542;12.34;18.08
2011.989708;11.91;18.16
2012.016828;14.76;18.41
2012.04392;13.83;18.74
2012.071012;15.51;18.98
2012.098104;14.27;19.02
2012.125195;15.25;18.84
2012.152287;14.28;18.49
2012.179379;12.45;18.08
2012.206471;12.37;17.75
2012.233563;13.41;17.53
2012.260655;12.07;17.44
2012.287747;12.51;17.43
2012.314839;13.26;17.48
2012.341931;12.66;17.57
2012.369023;13.21;17.81
2012.396115;11.34;18.29
2012.423207;13.04;19.08
2012.450299;17.48;20.14
